frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility,label
117,0.5634453296661377,0.3095878064632416,-0.0624957233667373,0.9998166561126708,0.5628008246421814,0.2939660549163818,-0.0524491854012012,0.9997214078903198,0.5621109008789062,0.2931835055351257,-0.052468154579401,0.9996970295906068,0.561330258846283,0.2921736240386963,-0.0523758418858051,0.9996816515922546,0.5620562434196472,0.2927519381046295,-0.0833666548132896,0.9997746348381042,0.560942530632019,0.2912233173847198,-0.083465538918972,0.9997966289520264,0.5597285628318787,0.2894585728645324,-0.0836137533187866,0.9997864961624146,0.5510568022727966,0.2883989214897156,0.0009838504483923,0.999122440814972,0.5490987300872803,0.2870862185955047,-0.1330822855234146,0.9998134970664978,0.557032585144043,0.3210653662681579,-0.0389775112271308,0.999295175075531,0.5559899210929871,0.3185271024703979,-0.0819438472390174,0.9996486306190492,0.5229808688163757,0.3482257425785064,0.1027751043438911,0.9991936087608336,0.5141410231590271,0.35069140791893,-0.1846179515123367,0.9999459385871888,0.494693398475647,0.4298481941223144,0.1623894721269607,0.1087690144777298,0.4734688699245453,0.4292180240154266,-0.2057796567678451,0.9743030667304992,0.5226389765739441,0.4682990610599518,0.123303934931755,0.2069502621889114,0.5156083106994629,0.4697934687137604,-0.1404092758893966,0.9231470823287964,0.529657781124115,0.48253133893013,0.1189858466386795,0.2070282995700836,0.5287135243415833,0.4835009574890136,-0.1526845544576645,0.8782128691673279,0.534803569316864,0.4771646559238434,0.1002830937504768,0.2160965502262115,0.5332573056221008,0.4718226492404938,-0.1479927599430084,0.8740136623382568,0.5321534872055054,0.4728139638900757,0.111977495253086,0.226760908961296,0.5277805924415588,0.4663571715354919,-0.1340919435024261,0.8266235589981079,0.5125229954719543,0.5544996857643127,0.0976014286279678,0.9985007047653198,0.4996752738952636,0.556265652179718,-0.0976187735795974,0.999267041683197,0.5446089506149292,0.688900351524353,0.1492870151996612,0.8371694087982178,0.509553849697113,0.7248449921607971,-0.1507741957902908,0.9908051490783693,0.5370625257492065,0.8189234137535095,0.2436061650514602,0.9352406859397888,0.4390858709812164,0.8643162846565247,-0.1455053389072418,0.9907091856002808,0.5270441770553589,0.8496155738830566,0.247624933719635,0.906131148338318,0.4237100780010223,0.870205819606781,-0.1485290676355362,0.9405000805854796,0.5686398148536682,0.8550810813903809,0.2094954997301101,0.9467199444770812,0.4515137374401092,0.9318852424621582,-0.2199519276618957,0.982538640499115,8
118,0.5596809983253479,0.308549553155899,0.0148793729022145,0.999729871749878,0.5593715310096741,0.2930081188678741,0.0246267579495906,0.9995887875556946,0.5587023496627808,0.2921871840953827,0.0246015321463346,0.9995200634002686,0.5579096078872681,0.2911311388015747,0.0245991665869951,0.9995620846748352,0.5589911341667175,0.2918566167354584,-0.0046901381574571,0.9996687173843384,0.5581459403038025,0.2903578281402588,-0.0047263973392546,0.9996817111968994,0.5571761727333069,0.2886439859867096,-0.004820859991014,0.9996969103813172,0.5484108328819275,0.2878611385822296,0.0720269829034805,0.9986706972122192,0.5474256277084351,0.2864122688770294,-0.0613907612860202,0.9996729493141174,0.5537765622138977,0.3202994763851166,0.0349422842264175,0.998896300792694,0.5532723665237427,0.3181832730770111,-0.0041810111142694,0.9994251132011414,0.5215466618537903,0.3412617146968841,0.1558101177215576,0.9990831017494202,0.5218151807785034,0.3399981558322906,-0.1357633769512176,0.9999457001686096,0.4985124766826629,0.4177514016628265,0.2666830718517303,0.1007199585437774,0.5013998746871948,0.4115521907806396,-0.1794867813587188,0.9691485166549684,0.5259689092636108,0.4388830065727234,0.3144382238388061,0.1898659169673919,0.5346654057502747,0.4420968890190124,-0.1237986087799072,0.914117395877838,0.5321415066719055,0.4459169507026672,0.3258403241634369,0.1917263865470886,0.5466892719268799,0.442848265171051,-0.1345903426408767,0.8719579577445984,0.5384371280670166,0.436707854270935,0.3061493337154388,0.2003608494997024,0.5505913496017456,0.4320080876350403,-0.131214365363121,0.8682767152786255,0.537298321723938,0.4366308152675628,0.3055189847946167,0.2107061892747879,0.5471653342247009,0.4306926131248474,-0.1192787066102027,0.817485511302948,0.512747049331665,0.5476536750793457,0.0978249460458755,0.9982134103775024,0.5077226758003235,0.5519027709960938,-0.0978434756398201,0.999195396900177,0.5356777310371399,0.6864414811134338,0.1510423123836517,0.795775830745697,0.5130476951599121,0.7122557759284973,-0.1341181248426437,0.9887394309043884,0.5360212326049805,0.8190737366676331,0.2390947788953781,0.9153785109519958,0.443510353565216,0.8583565950393677,-0.1264503449201584,0.9896344542503356,0.5272742509841919,0.849623441696167,0.2432711869478225,0.88792484998703,0.425741046667099,0.8635494709014893,-0.1274257153272628,0.9386630654335022,0.5654648542404175,0.8527328372001648,0.210340604186058,0.9308652281761168,0.4531550407409668,0.9306517839431764,-0.1893907189369201,0.9811907410621644,8
119,0.5572681427001953,0.307968407869339,0.0378183685243129,0.9997398853302002,0.5573947429656982,0.2928745448589325,0.0397585816681385,0.9996090531349182,0.5572355389595032,0.2917639315128326,0.0397617630660533,0.9995362162590028,0.5572294592857361,0.2904229760169983,0.0397511795163154,0.9995779395103456,0.5564973950386047,0.2912795841693878,0.0158225670456886,0.9996896982192992,0.5557994842529297,0.2897908985614776,0.0157881937921047,0.9997011423110962,0.5551122426986694,0.2882404029369354,0.0157220158725976,0.9997152090072632,0.5464827418327332,0.2873041927814483,0.060723565518856,0.9987664818763732,0.546664834022522,0.2856715321540832,-0.0507422089576721,0.9996855854988098,0.551318883895874,0.3156748712062835,0.0488075502216815,0.9989254474639891,0.5510286092758179,0.3167676329612732,0.0161911528557539,0.9994156956672668,0.5014551877975464,0.3321476280689239,0.1290177404880523,0.9990314841270448,0.5299902558326721,0.333443820476532,-0.1301520615816116,0.999946117401123,0.4864434897899627,0.3476787209510803,0.2775221467018127,0.1198408678174018,0.5599079728126526,0.3713671863079071,-0.1967215240001678,0.970300555229187,0.499432623386383,0.342304915189743,0.4310658574104309,0.1869443207979202,0.5850192308425903,0.3730942010879516,-0.1566062122583389,0.9100688099861144,0.499051958322525,0.3431506156921386,0.4607267677783966,0.1884428709745407,0.5930103659629822,0.378082275390625,-0.163583219051361,0.8685433864593506,0.503350555896759,0.3405863344669342,0.4513157606124878,0.1972344517707824,0.5927876830101013,0.3686889410018921,-0.1564798802137375,0.865312397480011,0.5056465268135071,0.341788500547409,0.430522084236145,0.2070249170064926,0.5873686671257019,0.3689016699790954,-0.1509435623884201,0.8113526105880737,0.5049040913581848,0.5438202619552612,0.0936974808573722,0.9983152747154236,0.5111374258995056,0.5485228300094604,-0.093814268708229,0.999250829219818,0.5265995860099792,0.6834116578102112,0.152513712644577,0.7683475613594055,0.5092197060585022,0.7081130146980286,-0.1088944897055625,0.987299382686615,0.535819411277771,0.8180307745933533,0.2434952557086944,0.9055468440055848,0.44439497590065,0.8560941219329834,-0.086454339325428,0.989599108695984,0.5277044177055359,0.8487311601638794,0.2491509765386581,0.8783941864967346,0.4266055226325989,0.8615063428878784,-0.0859240368008613,0.9403778910636902,0.5597499012947083,0.847740888595581,0.2126427441835403,0.9207668900489808,0.4546598196029663,0.9228673577308656,-0.1743512749671936,0.9807893633842468,8
120,0.5552274584770203,0.3016931712627411,0.0961063057184219,0.999745547771454,0.5535421967506409,0.2892245948314667,0.0926974192261695,0.999623954296112,0.5523478388786316,0.2878389358520508,0.0926905497908592,0.9995519518852234,0.5511655211448669,0.2862527072429657,0.0926853567361831,0.9995915293693542,0.556008517742157,0.2886764109134674,0.0690277814865112,0.9997001886367798,0.5548088550567627,0.2874767482280731,0.0689942687749862,0.999707043170929,0.5535083413124084,0.2861984074115753,0.0689043253660202,0.999718964099884,0.5426889657974243,0.2832332253456116,0.0895047411322593,0.998824954032898,0.5456609725952148,0.284170538187027,-0.0180358402431011,0.9996792078018188,0.5496765375137329,0.3073755800724029,0.0994472280144691,0.9989750385284424,0.5496931076049805,0.3094802498817444,0.0678459331393241,0.9994100332260132,0.4925090372562408,0.3281698822975158,0.1421063393354416,0.9991021752357484,0.5427034497261047,0.317624032497406,-0.1118404194712638,0.9999497532844543,0.4851245284080505,0.3799683451652527,0.2233653217554092,0.1314869970083236,0.5824411511421204,0.35080686211586,-0.1069055795669555,0.9731250405311584,0.5067387819290161,0.430411547422409,0.2508861720561981,0.1748896539211273,0.62446528673172,0.3186495006084442,0.0491432547569274,0.916378140449524,0.5104373097419739,0.4464603364467621,0.2653524875640869,0.1759993731975555,0.6429601311683655,0.3051882684230804,0.0535974651575088,0.8763365149497986,0.514758825302124,0.4441182613372803,0.2524576187133789,0.1841853410005569,0.6407896876335144,0.2960441410541534,0.0606883503496646,0.8733295202255249,0.5145778059959412,0.439615398645401,0.2456385493278503,0.1935000717639923,0.6343914866447449,0.3023076951503753,0.0571046620607376,0.8208786249160767,0.4992677271366119,0.5328908562660217,0.0918033495545387,0.9984143972396852,0.5132530331611633,0.5350974202156067,-0.0919965505599975,0.9993093609809875,0.5211849808692932,0.670348584651947,0.1736981272697448,0.7431204319000244,0.5074074268341064,0.6920400857925415,-0.1158225163817405,0.9868290424346924,0.5352874994277954,0.8137660622596741,0.2631420195102691,0.9026837348937988,0.4423293769359588,0.8543294668197632,-0.1251105368137359,0.9897057414054872,0.5293269753456116,0.8447484374046326,0.2699467837810516,0.8779305815696716,0.4261707961559295,0.8612749576568604,-0.1273031681776046,0.942300021648407,0.5559237003326416,0.8426926732063293,0.2514481246471405,0.9164858460426332,0.454768031835556,0.9208455085754396,-0.1845052242279052,0.9804314970970154,8
121,0.5495672821998596,0.2956554293632507,0.0661553293466568,0.9997100234031676,0.547407329082489,0.2837947010993957,0.0609353668987751,0.9995799660682678,0.5456352829933167,0.2821826040744781,0.0609346106648445,0.9994977116584778,0.5437819957733154,0.280549943447113,0.0609102845191955,0.9995445013046264,0.5520226955413818,0.2844985127449035,0.0398441739380359,0.9996734261512756,0.5526926517486572,0.2837024927139282,0.039851326495409,0.9996765851974488,0.5533064007759094,0.2828709185123443,0.0397832170128822,0.99969083070755,0.536770224571228,0.279078722000122,0.0625408664345741,0.9987845420837402,0.5451252460479736,0.2829208970069885,-0.0371495299041271,0.9995840787887572,0.544861376285553,0.3017433881759643,0.0705147460103035,0.9988617897033693,0.5482536554336548,0.3039546012878418,0.0422378368675708,0.9992504119873048,0.4899866878986358,0.3249488174915313,0.1283537000417709,0.9990521669387816,0.5510565042495728,0.3171117901802063,-0.121954470872879,0.9999508261680604,0.4862915277481079,0.3648551404476166,0.2572022676467895,0.1429083794355392,0.6031792163848877,0.3352288007736206,-0.1300061345100402,0.9756861925125122,0.5134536623954773,0.3644245862960815,0.3777545094490051,0.1650762557983398,0.6520519852638245,0.2819577753543854,-0.0951944440603256,0.9241523146629332,0.5182623863220215,0.364005982875824,0.4041809439659118,0.1664908975362777,0.6678065061569214,0.2685980200767517,-0.1148094087839126,0.8876237273216248,0.5196290612220764,0.3594446182250976,0.3877972662448883,0.1740254908800125,0.6653687357902527,0.2550372183322906,-0.1089294180274009,0.8849035501480103,0.5170666575431824,0.3611282706260681,0.3747186660766601,0.1842312216758728,0.6589842438697815,0.2635757029056549,-0.0917886719107627,0.8362534046173096,0.4977880120277405,0.5355901718139648,0.0877943187952041,0.9985001683235168,0.5166391730308533,0.5378021597862244,-0.0879612937569618,0.999358594417572,0.5174309611320496,0.6711990237236023,0.1977117210626602,0.725352942943573,0.5052377581596375,0.6916674971580505,-0.1022822111845016,0.986782729625702,0.5351179838180542,0.813102126121521,0.3193821012973785,0.9025065898895264,0.4412559568881988,0.8544145226478577,-0.110352799296379,0.9902681112289428,0.5302325487136841,0.843377411365509,0.3298147022724151,0.8814589381217957,0.4255860447883606,0.8627750873565674,-0.1110277622938156,0.946124255657196,0.5508034825325012,0.8300755620002747,0.3163563907146454,0.9153721332550048,0.4547147452831268,0.912943422794342,-0.1489389687776565,0.9811993837356568,8
122,0.5461698174476624,0.2915827929973602,0.1010335758328437,0.999680519104004,0.54389888048172,0.2798490822315216,0.0908934772014617,0.9995465278625488,0.5421069264411926,0.2783626317977905,0.0908969268202781,0.9994555711746216,0.5402840971946716,0.2769714593887329,0.0908841118216514,0.9995020627975464,0.5488021969795227,0.2809314727783203,0.0735772624611854,0.9996472001075744,0.5502549409866333,0.2804408371448517,0.0735509023070335,0.9996451139450072,0.552101194858551,0.2800124883651733,0.0734601914882659,0.999658226966858,0.534094512462616,0.2757555246353149,0.065032459795475,0.9987380504608154,0.545052707195282,0.2811910808086395,-0.0146039491519331,0.999506413936615,0.5422468781471252,0.2979530096054077,0.0958158895373344,0.9988538026809692,0.5468774437904358,0.2997765839099884,0.0726624727249145,0.9991887211799622,0.4905376434326172,0.3226993978023529,0.1232002675533294,0.9990668296813964,0.5506379008293152,0.315656840801239,-0.1042429506778717,0.9999533295631408,0.4874018132686615,0.3788732588291168,0.2236649841070175,0.1468576192855835,0.6020044088363647,0.3581676483154297,-0.0829606503248214,0.977893888950348,0.5079726576805115,0.4283805787563324,0.2894081473350525,0.1558707505464553,0.6342395544052124,0.3006719052791595,0.041528083384037,0.9297381043434144,0.5116856694221497,0.4408384263515472,0.3081068992614746,0.1576330661773681,0.6475096344947815,0.2887965142726898,0.0416087843477726,0.8954376578330994,0.5156402587890625,0.4359105825424194,0.2943899035453796,0.16471628844738,0.6442359685897827,0.2777667641639709,0.0420938357710838,0.8929388523101807,0.5154610872268677,0.4320352375507355,0.285683125257492,0.1743805259466171,0.6388911604881287,0.2823579013347626,0.0456512458622455,0.8464093208312988,0.4985548257827759,0.5371900200843811,0.0857914164662361,0.998579204082489,0.5182782411575317,0.5386594533920288,-0.0860678926110267,0.9994083642959596,0.5172954797744751,0.6705306768417358,0.1860230714082718,0.7048258781433105,0.5051049590110779,0.6920520663261414,-0.0991085395216941,0.9868017435073853,0.5350258946418762,0.8130845427513123,0.2944382727146148,0.902722954750061,0.4405472874641418,0.8558074235916138,-0.1024381145834922,0.9906017780303956,0.5300933718681335,0.8437672257423401,0.3026045560836792,0.8844267725944519,0.4253216683864593,0.8646650910377502,-0.104174330830574,0.948447287082672,0.5534225106239319,0.8324022889137268,0.2793632447719574,0.9148460030555724,0.4549649655818939,0.9136952757835388,-0.1546532213687896,0.9813700318336488,8
123,0.5463656783103943,0.2920231521129608,0.0939704626798629,0.9996163249015808,0.5444109439849854,0.2802055776119232,0.08709017932415,0.9994550943374634,0.5428262948989868,0.2787471115589142,0.087102822959423,0.999336004257202,0.5412096381187439,0.2773410975933075,0.0871078521013259,0.9993861317634584,0.5487902760505676,0.2815137207508087,0.0678629353642463,0.9995921850204468,0.5501006841659546,0.2812236845493316,0.0678158774971962,0.9995830059051514,0.5514955520629883,0.280939519405365,0.0677084848284721,0.9996023178100586,0.5342814922332764,0.2762580513954162,0.0683691129088401,0.9984533190727234,0.5452777147293091,0.281518280506134,-0.0190754905343055,0.9993529319763184,0.5422636270523071,0.2988715767860412,0.0909352451562881,0.9986928701400756,0.5465421080589294,0.3003506362438202,0.0650837942957878,0.9990357756614684,0.490289956331253,0.3225381076335907,0.1230154260993003,0.9989966750144958,0.5450952053070068,0.3171142339706421,-0.1037283688783645,0.9999541640281676,0.4844845533370971,0.3867111504077911,0.2149918675422668,0.1464700102806091,0.5922515988349915,0.368262231349945,-0.0759045034646987,0.9792632460594176,0.4942457377910614,0.4204483926296234,0.2885697484016418,0.1454412192106247,0.6173534393310547,0.3212110996246338,0.071714662015438,0.929876744747162,0.4954263567924499,0.426319271326065,0.3061799705028534,0.1472472101449966,0.6320250034332275,0.3102331161499023,0.0787492468953132,0.8970735669136047,0.4993573427200317,0.4216061234474182,0.296470582485199,0.1538472473621368,0.6268618702888489,0.3029697239398956,0.0778377801179885,0.8949468731880188,0.5008051991462708,0.4199125170707702,0.2862657606601715,0.1628853231668472,0.6228724718093872,0.3057081699371338,0.0766244605183601,0.8478578329086304,0.4995472729206085,0.5367360711097717,0.0849481001496315,0.9985867142677308,0.5188007950782776,0.5369336009025574,-0.0852923467755317,0.9994500875473022,0.5191448926925659,0.6656580567359924,0.1919037252664566,0.6786198019981384,0.5068474411964417,0.6862401962280273,-0.1126886829733848,0.9863608479499816,0.5347347855567932,0.809701681137085,0.2969096899032593,0.8999397158622742,0.4401290714740753,0.8551158308982849,-0.1385131031274795,0.9904864430427552,0.5300344228744507,0.8378980159759521,0.3049207925796509,0.8841629028320312,0.4248991906642914,0.8644582629203796,-0.1420547515153885,0.9485915899276732,0.552630603313446,0.8339519500732422,0.2904953956604004,0.9114307761192322,0.455094039440155,0.9137585759162904,-0.1928183734416961,0.980619251728058,8
124,0.546493649482727,0.2978434264659881,0.0692833960056305,0.9996082186698914,0.5449575185775757,0.2855343520641327,0.0684369429945945,0.9994437098503112,0.5436131358146667,0.2840736508369446,0.0684421136975288,0.9993172883987428,0.5423415899276733,0.2824472486972809,0.0684451162815094,0.9993686676025392,0.5489292740821838,0.2864399552345276,0.0443305149674415,0.9995808005332948,0.5500372648239136,0.285964161157608,0.044272881001234,0.9995677471160888,0.5511191487312317,0.2853739857673645,0.044189803302288,0.99958598613739,0.5360711812973022,0.2785400748252868,0.0701886638998985,0.9983842372894288,0.5449283123016357,0.2829110622406006,-0.038078673183918,0.9993363618850708,0.5424264073371887,0.302851915359497,0.073599487543106,0.9986902475357056,0.5463137030601501,0.3041780292987823,0.0414620861411094,0.9990214109420776,0.4919114708900451,0.3241592645645141,0.1259182542562484,0.9990217089653016,0.538934588432312,0.3178893625736236,-0.1137790232896804,0.9999560713768004,0.4852126240730285,0.4038322567939758,0.1959435194730758,0.1389902383089065,0.5805180668830872,0.3720253407955169,-0.1012430489063263,0.980603814125061,0.4961857795715332,0.4646154642105102,0.2065282016992569,0.1370724588632583,0.6150258779525757,0.3324698209762573,0.0551410131156444,0.9313235282897948,0.4990185797214508,0.4805169701576233,0.2145294100046157,0.1393455862998962,0.629062294960022,0.3233388066291809,0.0606666356325149,0.8991681933403015,0.5052131414413452,0.4764375984668731,0.2023014426231384,0.1456882655620575,0.6241675615310669,0.3143993616104126,0.0634698346257209,0.8974199295043945,0.5037351250648499,0.4712462425231933,0.200015515089035,0.1539654433727264,0.6201751232147217,0.3169595003128052,0.0613592825829982,0.8505019545555115,0.5001563429832458,0.53402179479599,0.0870997607707977,0.9985985159873962,0.5170371532440186,0.5327889919281006,-0.0874394625425338,0.9994763731956482,0.5201593041419983,0.668039858341217,0.189156100153923,0.6717588305473328,0.5077242851257324,0.6889232397079468,-0.1254667937755584,0.9864577054977416,0.5346774458885193,0.8101846575737,0.2831989526748657,0.8996689319610596,0.4397141337394714,0.8556109666824341,-0.1403055936098098,0.9904680848121644,0.5299615263938904,0.8401232957839966,0.2894376218318939,0.8825284838676453,0.4237228333950043,0.8649427890777588,-0.1431552618741989,0.9482932090759276,0.5529409646987915,0.8406435251235962,0.2664111256599426,0.9112643003463744,0.4548424482345581,0.9157437682151794,-0.201998084783554,0.9805272221565248,8
125,0.548585832118988,0.3041736781597137,0.040616687387228,0.9995707869529724,0.5483404397964478,0.2916635274887085,0.0470486395061016,0.9993748664855956,0.5475024580955505,0.2904062271118164,0.0469911694526672,0.9992194175720216,0.5466380715370178,0.2888985574245453,0.0469520613551139,0.9992981553077698,0.550459086894989,0.2917311191558838,0.0173919387161731,0.9995307326316832,0.5509698987007141,0.2908355295658111,0.0173470638692379,0.9995118975639344,0.551449179649353,0.2897927761077881,0.0173019226640462,0.9995404481887816,0.539463460445404,0.28257617354393,0.064235158264637,0.998115062713623,0.544721782207489,0.2844929993152618,-0.0544824339449405,0.9992662668228148,0.5439714789390564,0.3078459501266479,0.0566748566925525,0.9985169768333436,0.5465138554573059,0.3084763884544372,0.0171464104205369,0.9988946318626404,0.492508202791214,0.3261440694332123,0.1335034221410751,0.9989718794822692,0.536098837852478,0.3177544474601745,-0.13230662047863,0.9999554753303528,0.50179523229599,0.4063160419464111,0.2091717272996902,0.130171000957489,0.5711678266525269,0.3750342726707458,-0.1422313600778579,0.9818043112754822,0.5329223871231079,0.4459780752658844,0.2147769480943679,0.1292126029729843,0.6072207093238831,0.3528594672679901,-0.040731593966484,0.935160517692566,0.538909375667572,0.4562486708164215,0.2208627015352249,0.1324906945228576,0.6196827292442322,0.3525533974170685,-0.0467604361474514,0.9043364524841307,0.5421167016029358,0.4495542645454407,0.202978640794754,0.1387422233819961,0.6163731813430786,0.3455943763256073,-0.0417625792324543,0.9029017090797424,0.5411085486412048,0.4464848935604095,0.2051988989114761,0.1467824876308441,0.6122213006019592,0.3475857377052307,-0.0351669713854789,0.8572746515274048,0.5003214478492737,0.5332926511764526,0.0884705558419227,0.9984211325645448,0.5152229070663452,0.5315260291099548,-0.0886711105704307,0.9994273781776428,0.5207222104072571,0.6684055924415588,0.1624490469694137,0.6629564166069031,0.5011797547340393,0.6911502480506897,-0.1348739266395568,0.9861546754837036,0.5340913534164429,0.8103864789009094,0.2495644092559814,0.893631100654602,0.4379402995109558,0.8561326861381531,-0.1490844041109085,0.990221619606018,0.5295411944389343,0.8402328491210938,0.2547422051429748,0.8737874627113342,0.4225897192955017,0.8651531934738159,-0.1518923342227935,0.947198212146759,0.5534846782684326,0.8448411226272583,0.2291304320096969,0.9074077606201172,0.4547455012798309,0.9222626686096193,-0.2109091728925705,0.9804247617721558,8
126,0.5505656003952026,0.3055752515792846,0.0371709540486335,0.9995013475418092,0.5512418150901794,0.2923272550106048,0.0459507852792739,0.9992491006851196,0.5506284832954407,0.2913370728492737,0.0459367409348487,0.9990628957748412,0.5499076247215271,0.2901541888713836,0.0459108538925647,0.9991856813430786,0.5520573854446411,0.2919565141201019,0.0154924197122454,0.9994223713874816,0.5520156025886536,0.2909485101699829,0.0154419681057333,0.9993996620178224,0.5519179701805115,0.2898001968860626,0.0153894424438476,0.9994505643844604,0.5419371128082275,0.2841475307941437,0.0706259980797767,0.9977265000343324,0.5445066094398499,0.2844458520412445,-0.053053930401802,0.9991286993026732,0.5459591746330261,0.3098542988300323,0.0540747642517089,0.9982044100761414,0.5471211671829224,0.3099807500839233,0.0164350401610136,0.9986422657966614,0.5006006956100464,0.3268380761146545,0.1464389115571975,0.9988653659820556,0.5317762494087219,0.3173825740814209,-0.1287055313587188,0.9999544024467468,0.5013168454170227,0.4087293446063995,0.2318212836980819,0.1214900314807891,0.5559470057487488,0.3821241855621338,-0.1392837464809417,0.9825966358184814,0.5306800007820129,0.4512774646282196,0.2498536705970764,0.1199009716510772,0.5969622731208801,0.3711118698120117,-0.0411717891693115,0.9375354051589966,0.5365979671478271,0.4652521312236786,0.257198691368103,0.123942494392395,0.6042935848236084,0.3710017204284668,-0.0460782423615455,0.907508134841919,0.5400153994560242,0.4584645926952362,0.239539623260498,0.1299199908971786,0.6022043824195862,0.3643110692501068,-0.0427500531077384,0.9063383340835572,0.5388441681861877,0.4533499777317047,0.2409607917070388,0.1377409398555755,0.5990049242973328,0.3662817776203155,-0.0357971265912056,0.861401379108429,0.504899799823761,0.5346114635467529,0.088657833635807,0.998149275779724,0.5130794644355774,0.5335630774497986,-0.0888038799166679,0.9993464946746826,0.5224578380584717,0.6685402989387512,0.1418004631996154,0.657378077507019,0.4999409019947052,0.6940911412239075,-0.1254124045372009,0.9857970476150512,0.5340980887413025,0.8108890056610107,0.2184772342443466,0.8878400921821594,0.4349641799926758,0.857045590877533,-0.1300989836454391,0.989916980266571,0.5293104648590088,0.8407161235809326,0.2221626192331314,0.8642979860305786,0.4199353754520416,0.867790162563324,-0.1319755762815475,0.945476770401001,0.553975522518158,0.8476654887199402,0.1913066357374191,0.9036607146263124,0.4547397196292877,0.9267727732658386,-0.1919052749872207,0.9803545475006104,8
